Period,Year,Month,Date,Product_SKU,Product_Name,Brand_Group,Category,Is_Strategic,Orders_Count,Quantity,Amount_THB
2025-FULL,2025,12,2025-12-28,18578,(Free) Capsika-25 lotion spong pak 80ml,Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,152,0.0
2025-YTD,2025,1,2025-01-28,06538,Spascopan(Buscopan)Tab/Bl 10mgBDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,0,121570,2658242.55
2025-YTD,2025,1,2025-01-28,01944,Zenzera (Albendazole) 200mg Tab/Bl BDC,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,258897,2096750.34
2025-YTD,2025,1,2025-01-28,00663,CliDecir (Acidclovir) 5g cream BDC,Clidecir,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,114178,1727938.61
2025-YTD,2025,1,2025-01-28,08921,Cephalexyl-500 Caps/Bl SAP,Cephalexyl,ยาปฏิชีวนะ/ฆ่าเชื้อแบคทีเรีย (Antibiotics),No,0,5346,1628538.16
2025-YTD,2025,1,2025-01-28,01947,Zertine 10mg Tab/Bl FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,18641,1403471.56
2025-YTD,2025,1,2025-01-28,00644,Ciproxyl 500mg Tab/Bl FML,Ciprocin,ยาปฏิชีวนะ/ฆ่าเชื้อทางเดินปัสสาวะ (Antibiotics),No,0,5560,1312999.9
2025-YTD,2025,1,2025-01-28,07427,Clinimet-400(Cimetidine) Tab/Bl  BDC,Klenimed,ยาลดกรดในกระเพาะอาหาร (Antacids & GI),No,0,60680,1084049.08
2025-YTD,2025,1,2025-01-28,01758,Sporaxyl (Keto) 200mg 1x10Bl BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,5100,950142.87
2025-YTD,2025,1,2025-01-28,05942,Clinivate-N Cream 15g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,26153,895123.51
2025-YTD,2025,1,2025-01-28,01094,Glucosa-500mg Cap/Bl BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,3316,876237.94
2025-YTD,2025,1,2025-01-28,07777,GiBismol Pink 240ml (Prink) BDC,Gastro-Bismol,ยาเคลือบกระเพาะ/กรดไหลย้อน (Antacids & GI),Yes,0,11875,817682.23
2025-YTD,2025,1,2025-01-28,01500,Oflocee (Ofloxacin) 200mg FML,Oflocee,ยาปฏิชีวนะ/ฆ่าเชื้อ (Antibiotics),No,0,3684,757362.73
2025-YTD,2025,1,2025-01-28,00661,Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,49492,755071.99
2025-YTD,2025,1,2025-01-28,01759,Sporaxyl (Keto) cream 5g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,46003,697777.25
2025-YTD,2025,1,2025-01-28,03886,"Goutichin (Colchicin) 0,6mg Tab/Bl FML",Goutichin,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,6234,608792.2
2025-YTD,2025,1,2025-01-28,14275,Nacoxib 90mg,Nacoxib,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),Yes,0,2499,599547.99
2025-YTD,2025,1,2025-01-28,01091,Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,1753,577264.76
2025-YTD,2025,1,2025-01-28,05108,CliDecir(Acyclovir) 400mg  BDC,Clideciracyclovir,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,2728,412223.59
2025-YTD,2025,1,2025-01-28,01012,Fexotine (Fexofenadin) Tab/Bl FML,Fexotine,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,10364,398569.72
2025-YTD,2025,1,2025-01-28,01475,Noraphen 500mg Tab/Bl BDC,Noraphen,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),No,0,37960,375212.39
2025-YTD,2025,1,2025-01-28,05020,Sporaxyl(Keto) Cream 15g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,12112,333299.97
2025-YTD,2025,1,2025-01-28,18544,Clena TM EX (Anti melasma) 15g,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,1762,305434.11
2025-YTD,2025,1,2025-01-28,00664,CliDecir (Acidclovir) 200mg BDC,Clidecir,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,2628,288263.6
2025-YTD,2025,1,2025-01-28,00863,Domper-M domperidone 10mg BDC,Domper-M,ยาช่วยย่อย/ต้านคลื่นไส้อาเจียน (Antiemetics),No,0,47890,284956.78
2025-YTD,2025,1,2025-01-28,17224,Gastro bismol 524,Gastro-Bismol,ยาเคลือบกระเพาะ/กรดไหลย้อน (Antacids & GI),Yes,0,514,283136.94
2025-YTD,2025,1,2025-01-28,01103,Gynogesic (Dolfenal) 500mg Tab/BL BDC,Gynogesic,ยาแก้ปวดประจำเดือน/กล้ามเนื้อ (Analgesics),No,0,1766,275134.03
2025-YTD,2025,1,2025-01-28,03654,Glucosa 1500mg lemon 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,758,251448.12
2025-YTD,2025,1,2025-01-28,03358,Gastrosec (Omeprazole) 20mg BDC,Gastrosec,ยาลดกรดในกระเพาะอาหาร (PPIs & Antacids),No,0,6589,228748.34
2025-YTD,2025,1,2025-01-28,02072,Stugin (Cinnariz) 25mg Tab/Bl BDC,Stugin,ยาบรรเทาอาการเวียนศีรษะ/บ้านหมุน (Vertigo & CNS),No,0,45810,227306.16
2025-YTD,2025,1,2025-01-28,01709,Roxithroxyl 150mg Tab/Bl BDC,Roxithroxyl,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,10480,227217.7
2025-YTD,2025,1,2025-01-28,01244,Lorita (Loratadine) 10mg Tab/Bl FML,Lolita,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,2608,220756.42
2025-YTD,2025,1,2025-01-28,14106,Anzac fluoxetin HCI 20mg,Anxac,ยาปรับสารเคมีในสมอง/คลายกังวล (Psychotropics),No,0,1090,189353.77
2025-YTD,2025,1,2025-01-28,00658,Clinigel (VASELINE) Gel 50g BDC,Clinigel,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,3860,186423.21
2025-YTD,2025,1,2025-01-28,01946,Zertin 5mg SP 60ml FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,4024,161610.3
2025-YTD,2025,1,2025-01-28,00999,Fartussin Tab/Bl 15mg FML,Fartussin,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1693,152342.77
2025-YTD,2025,1,2025-01-28,00662,Clinoderm (Clobetaso) cream 5g BDC,Clinoderm,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,6000,138157.28
2025-YTD,2025,1,2025-01-28,03880,Glucocron (Gliclazide 80mg) BDC,Glucocron,ยารักษาโรคเบาหวาน (Antidiabetics),No,0,804,108009.61
2025-YTD,2025,1,2025-01-28,18610,Precius (Pregabalin) 75mg 6Bl/Box,Precius,ยารักษาอาการปวดเส้นประสาท (Neuropathic Pain),Yes,0,217,107444.07
2025-YTD,2025,1,2025-01-28,10191,Spascopan 10mg Tab/Bott BDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,0,120,105600.0
2025-YTD,2025,1,2025-01-28,15617,Zenzera Supersion 10ml/Sach,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,994,93968.15
2025-YTD,2025,1,2025-01-28,04220,"Zyno cream 0,1% 15g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,3618,90574.17
2025-YTD,2025,1,2025-01-28,17226,Tristan (Etoricoxib 90mg),Tristan,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),Yes,0,1968,88542.18
2025-YTD,2025,1,2025-01-28,18238,CliDecir-800mg 7Bl/Box TH,Clidecir800Mg,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,288,84195.18
2025-YTD,2025,1,2025-01-28,17225,Arotika cool spray 60ml,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,562,81505.33
2025-YTD,2025,1,2025-01-28,17101,Prozeus 15 30sach,Prozeus,โปรตีนและโภชนาการเสริม (Nutritional Supplements),Yes,0,96,78720.0
2025-YTD,2025,1,2025-01-28,17847,Finasteride 1mg 3Bl/Box,Finasteride,ยารักษาต่อมลูกหมาก/ผมร่วง (Urology & Men Health),Yes,0,189,76164.53
2025-YTD,2025,1,2025-01-28,00368,Allerax-Fc 10mg 50Bl/Box BDC,Allerlax,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,13960,65359.15
2025-YTD,2025,1,2025-01-28,02020,Capsika-25 lotion spray 100ml,Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,402,63589.81
2025-YTD,2025,1,2025-01-28,04353,"Capsika-25 (0,025%) Gel 35g Pack/10Tub",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,1125,62028.37
2025-YTD,2025,1,2025-01-28,01735,Skinfect (Gentamicin) cream 5g BDC,Skinfect,ยาปฏิชีวนะทาแผล/ผิวหนัง (Dermatology),No,0,4530,61591.81
2025-YTD,2025,1,2025-01-28,01342,Mucobrox SP 60ml BDC,Mucobrox,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1149,59242.72
2025-YTD,2025,1,2025-01-28,05252,Fango (Clotrimazole) cream 15g BDC,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,1932,59074.19
2025-YTD,2025,1,2025-01-28,08450,AROTIKA Rub  35g  BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,840,53794.98
2025-YTD,2025,1,2025-01-28,01958,"Zyno cream 0,02% 15g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1848,52989.49
2025-YTD,2025,1,2025-01-28,00996,Fango (Clotrimazol) Cream 5g BDC,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,3600,52957.39
2025-YTD,2025,1,2025-01-28,06243,Diabederm cream 20% 35g (Blue) BDC,Diabederm,ยาผิวหนัง/บำรุงผิวแห้งแตก (Dermatology),Yes,0,794,52506.21
2025-YTD,2025,1,2025-01-28,18422,Hepivir (Hepatitis  B) entecavir 0.5mg 3Bl/Box TH,Hepivir,ยาต้านไวรัสตับอักเสบ (Antivirals & Hepatology),Yes,0,79,50687.76
2025-YTD,2025,1,2025-01-28,05941,Clinivate cream 15g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,1728,50058.66
2025-YTD,2025,1,2025-01-28,07545,Plaivana  Cream 35g BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,754,49653.33
2025-YTD,2025,1,2025-01-28,00369,Allerax-Fc 10mg 1000Tab/Bott BDC,Allerlax,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,233,49396.34
2025-YTD,2025,1,2025-01-28,10799,Clenascar  Gel  15g,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,288,48963.14
2025-YTD,2025,1,2025-01-28,08451,AROTIKA Rub Spray 60ml  BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,484,48409.74
2025-YTD,2025,1,2025-01-28,03519,"Zyno cream 0,1% 5g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,2892,45152.48
2025-YTD,2025,1,2025-01-28,17100,Prozeus 15 10sach,Prozeus,โปรตีนและโภชนาการเสริม (Nutritional Supplements),Yes,0,145,43505.3
2025-YTD,2025,1,2025-01-28,05946,Diabederm cream 10% 35g (Green) BDC,Diabederm,ยาผิวหนัง/บำรุงผิวแห้งแตก (Dermatology),Yes,0,759,41153.88
2025-YTD,2025,1,2025-01-28,08452,Arotika cool gel 35g BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,813,40664.2
2025-YTD,2025,1,2025-01-28,10399,Feenoze nasal spray 20ml BDC,Feenoze,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,482,40006.0
2025-YTD,2025,1,2025-01-28,07539,Plaivana Cream  15g  BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,985,39438.49
2025-YTD,2025,1,2025-01-28,00581,"Capsika 0,0125% gel 35g BDC",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,870,39154.16
2025-YTD,2025,1,2025-01-28,18911,Fango-BD (Clotrimazole 1% / Betamethasone 0.1%) cream 5g,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,1368,24203.88
2025-YTD,2025,1,2025-01-28,05943,Clinoderm Cream 15g BDC,Clinoderm,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,469,17587.5
2025-YTD,2025,1,2025-01-28,15712,AROTIKA Rub Lotion 80ml,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,150,
2025-YTD,2025,1,2025-01-28,01957,"Zyno cream 0,02% 5g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1520,23415.21
2025-YTD,2025,1,2025-01-28,08449,AROTIKA Rub  15g  BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,668,22128.07
2025-YTD,2025,1,2025-01-28,00503,Anzac fluoxetine 20mg BDC,Anxac,ยาปรับสารเคมีในสมอง/คลายกังวล (Psychotropics),No,0,48,19200.0
2025-YTD,2025,1,2025-01-28,18682,Zentozide (Praziquantel) 600mg Bl/Box,Zentocide,ยาถ่ายพยาธิใบไม้ในตับ (Antiparasitics),Yes,0,270,15399.0
2025-YTD,2025,1,2025-01-28,00873,Doxyl cap (Doxycillin) 100mg Cap/Bl BDC,Doxyl,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,900,14038.95
2025-YTD,2025,1,2025-01-28,00660,Clinivate cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,840,12719.06
2025-YTD,2025,1,2025-01-28,18638,(Free) Plaivana cream 14% 35g BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,1,0.0
2025-YTD,2025,1,2025-01-28,18579,(Free) Hepivir (Hepatitis B) entecavir 0.5mg 3Bl/Box TH,Hepivir,ยาต้านไวรัสตับอักเสบ (Antivirals & Hepatology),Yes,0,60,0.0
2025-YTD,2025,1,2025-01-28,18642,(Free) Precius (Pregabalin) 75mg 6Bl/Box,Precius,ยารักษาอาการปวดเส้นประสาท (Neuropathic Pain),Yes,0,17,0.0
2025-YTD,2025,1,2025-01-28,18920,(Free) Sunny ກາຕົ້ມນໍ້າໄຟຟ້າ 2L (1500W),Sunny,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,15,0.0
2025-YTD,2025,1,2025-01-28,18581,(Free) Finasteride 1mg 3Bl/Box,Finasteride,ยารักษาต่อมลูกหมาก/ผมร่วง (Urology & Men Health),Yes,0,10,0.0
2025-YTD,2025,1,2025-01-28,18921,(Free) Otto ໝໍ້ຊີ້ນຈຸ່ມ+ດາດ GR-175A (1900W),Otto,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,15,0.0
2025-YTD,2025,1,2025-01-28,18922,(Free) Tiger star ໝໍ້ແດງ SP-100,Tiger,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,15,0.0
2025-YTD,2025,1,2025-01-28,18919,(Free) Otto ໝໍ້ທອດໄຟຟ້າ DF-377 6L (2500W),Otto,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,8,0.0
2025-YTD,2025,1,2025-01-28,18923,(Free) Safe & Save ກາຕົ້ມນໍ້າໄຟຟ້າ 1.8L TH,Safe,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,14,0.0
2025-YTD,2025,1,2025-01-28,18575,(Free) Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,87,0.0
2025-YTD,2025,1,2025-01-28,18576,(Free) Sporaxyl (Ketoconasol) cream 15g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,50,0.0
2025-YTD,2025,1,2025-01-28,18577,(Free) Gastro bismol 524,Gastro-Bismol,ยาเคลือบกระเพาะ/กรดไหลย้อน (Antacids & GI),Yes,0,86,0.0
2025-YTD,2025,1,2025-01-28,18578,(Free) Capsika-25 lotion spong pak 80ml,Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,28,0.0
2026-YTD,2026,1,2026-01-28,01944,Zenzera (Albendazole) 200mg 2Tab/Bl BDC,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,138,267882,2306845.92
2026-YTD,2026,1,2026-01-28,06538,Spascopan (Buscopan) 10mg 50Bl/Box BDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,124,79486,1790137.74
2026-YTD,2026,1,2026-01-28,00663,CliMarir (Acidclovir) cream 5g BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,167,98490,1633776.97
2026-YTD,2026,1,2026-01-28,08921,Cephalexyl (Cephalexin) 500mg 10Bl/Box SAP,Cephalexyl,ยาปฏิชีวนะ/ฆ่าเชื้อแบคทีเรีย (Antibiotics),No,44,4541,1335310.07
2026-YTD,2026,1,2026-01-28,07427,Clinimet (Cimetidine) 400mg 50Bl/Box BDC,Klenimed,ยาลดกรดในกระเพาะอาหาร (Antacids & GI),No,88,74204,1254196.8
2026-YTD,2026,1,2026-01-28,01947,Zertine (Cetirizine) 10mg 10Bl/Box FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,172,19658,1248963.28
